product_a,product_b,times_bought_together
OFF-EN-6359,OFF-ST-6088,1
OFF-AR-5361,OFF-BI-4369,1
OFF-AR-5361,OFF-EN-6359,1
OFF-AR-5361,OFF-FA-6217,1
OFF-AR-5361,OFF-ST-6088,1
OFF-BI-4369,OFF-EN-6359,1
OFF-BI-4369,OFF-FA-6217,1
OFF-BI-4369,OFF-ST-6088,1
OFF-FA-6217,OFF-ST-6088,1
FUR-FU-3979,OFF-AR-5361,1
FUR-FU-3979,OFF-BI-4369,1
FUR-FU-3979,OFF-EN-6359,1
FUR-FU-3979,OFF-FA-6217,1
FUR-FU-3979,OFF-ST-6088,1
OFF-SU-4307,TEC-PH-5240,1
FUR-CH-4394,FUR-TA-3562,1
FUR-CH-4394,OFF-AP-4740,1
FUR-CH-4394,OFF-AR-5243,1
FUR-CH-4394,OFF-SU-4307,1
FUR-CH-4394,TEC-PH-5240,1
OFF-AP-4740,OFF-AR-5243,1
OFF-AP-4740,OFF-SU-4307,1
OFF-AP-4740,TEC-PH-5240,1
FUR-TA-3562,OFF-AP-4740,1
FUR-TA-3562,OFF-AR-5243,1
FUR-TA-3562,OFF-SU-4307,1
FUR-TA-3562,TEC-PH-5240,1
OFF-AR-5243,OFF-SU-4307,1
OFF-AR-5243,TEC-PH-5240,1
OFF-AP-2886,OFF-SU-2998,1
FUR-CH-4420,OFF-EN-6362,1
FUR-CH-4420,OFF-FA-2890,1
OFF-EN-6362,OFF-FA-2890,1
OFF-PA-6550,TEC-AC-5094,1
OFF-PA-6491,OFF-PA-6550,1
OFF-PA-6491,TEC-AC-5094,1
OFF-EN-5974,OFF-PA-6491,1
OFF-EN-5974,OFF-PA-6550,1
OFF-EN-5974,TEC-AC-5094,1
OFF-ST-4752,TEC-PH-5566,1
OFF-BI-2926,OFF-PA-6582,1
OFF-BI-2926,OFF-ST-4752,1
OFF-BI-2926,TEC-PH-5566,1
OFF-PA-6582,OFF-ST-4752,1
OFF-PA-6582,TEC-PH-5566,1
OFF-AR-5325,OFF-PA-6303,1
OFF-AP-4222,OFF-FA-3040,1
FUR-CH-4407,TEC-PH-5625,1
OFF-BI-6345,TEC-CO-4585,1
OFF-FA-6129,OFF-PA-6437,1
OFF-FA-6129,OFF-ST-4291,1
OFF-PA-6437,OFF-ST-4291,1
FUR-FU-4109,OFF-FA-6129,1
FUR-FU-4109,OFF-PA-6437,1
FUR-FU-4109,OFF-ST-4291,1
OFF-ST-4098,OFF-ST-5627,1
OFF-ST-4098,OFF-ST-6245,1
OFF-AR-3529,OFF-ST-4098,1
OFF-AR-3529,OFF-ST-5627,1
OFF-AR-3529,OFF-ST-6245,1
OFF-ST-5627,OFF-ST-6245,1
FUR-FU-3939,OFF-LA-3191,1
FUR-BO-5947,OFF-ST-3745,1
OFF-AR-3551,OFF-AR-5334,1
OFF-AR-3535,OFF-AR-3551,1
OFF-AR-3535,OFF-AR-5334,1
OFF-EN-2851,TEC-CO-3701,1
FUR-CH-5427,OFF-BI-6211,1
OFF-BI-4834,TEC-MA-5491,1
OFF-PA-6469,OFF-SU-5169,1
OFF-PA-6441,OFF-PA-6497,1
OFF-PA-3011,OFF-ST-4246,1
OFF-AR-5929,OFF-PA-6447,1
OFF-AR-5929,OFF-ST-4245,1
OFF-AR-5929,TEC-AC-5855,1
OFF-AP-4608,OFF-AR-5929,1
OFF-AP-4608,OFF-PA-6447,1
OFF-AP-4608,OFF-ST-4245,1
OFF-AP-4608,TEC-AC-5855,1
OFF-PA-6447,OFF-ST-4245,1
OFF-PA-6447,TEC-AC-5855,1
OFF-AP-3558,OFF-AP-4608,1
OFF-AP-3558,OFF-AR-5929,1
OFF-AP-3558,OFF-PA-6447,1
OFF-AP-3558,OFF-ST-4245,1
OFF-AP-3558,TEC-AC-5855,1
FUR-CH-4417,OFF-AP-3558,1
FUR-CH-4417,OFF-AP-4608,1
FUR-CH-4417,OFF-AR-5929,1
FUR-CH-4417,OFF-PA-6447,1
FUR-CH-4417,OFF-ST-4245,1
FUR-CH-4417,TEC-AC-5855,1
OFF-ST-4245,TEC-AC-5855,1
OFF-BI-2935,OFF-LA-3244,1
FUR-FU-2862,TEC-AC-5120,1
OFF-BI-3266,OFF-ST-4287,1
FUR-BO-5970,OFF-BI-3266,1
FUR-BO-5970,OFF-ST-4287,1
OFF-AP-4718,TEC-PH-3825,1
OFF-AP-4718,TEC-PH-5623,1
TEC-PH-3825,TEC-PH-5623,1
FUR-FU-4038,OFF-AP-4718,1
FUR-FU-4038,TEC-PH-3825,1
FUR-FU-4038,TEC-PH-5623,1
OFF-BI-4378,OFF-BI-5638,1
OFF-BI-4378,OFF-FA-6129,1
OFF-BI-4378,TEC-AC-4872,1
OFF-ST-3745,TEC-AC-4872,1
OFF-FA-6129,OFF-ST-3745,1
OFF-BI-5638,OFF-FA-6129,1
OFF-BI-5638,OFF-ST-3745,1
OFF-BI-5638,TEC-AC-4872,1
FUR-TA-3335,OFF-BI-4249,1
FUR-TA-3335,OFF-FA-5680,1
FUR-BO-5523,FUR-TA-3335,1
FUR-BO-5523,OFF-BI-4249,1
FUR-BO-5523,OFF-FA-5680,1
OFF-BI-4249,OFF-FA-5680,1
FUR-FU-3844,OFF-PA-6437,1
FUR-FU-3844,OFF-PA-6510,1
FUR-FU-3844,TEC-AC-5094,1
FUR-CH-4419,FUR-FU-3844,1
FUR-CH-4419,OFF-PA-6437,1
FUR-CH-4419,OFF-PA-6510,1
FUR-CH-4419,TEC-AC-5094,1
OFF-PA-6437,OFF-PA-6510,1
OFF-PA-6437,TEC-AC-5094,1
OFF-PA-6510,TEC-AC-5094,1
FUR-CH-4709,FUR-FU-6232,1
FUR-CH-4517,FUR-CH-4709,1
FUR-CH-4517,FUR-FU-6232,1
FUR-CH-4517,OFF-BI-4352,1
FUR-CH-4428,FUR-CH-4517,1
FUR-CH-4428,FUR-CH-4709,1
FUR-CH-4428,FUR-FU-6232,1
FUR-CH-4428,OFF-BI-4352,1
FUR-FU-6232,OFF-BI-4352,1
OFF-AR-5328,OFF-PA-6480,1
OFF-AR-5328,OFF-ST-5764,1
OFF-PA-6480,OFF-ST-5764,1
FUR-FU-6223,OFF-AR-5328,1
FUR-FU-6223,OFF-PA-6480,1
FUR-FU-6223,OFF-ST-5764,1
OFF-LA-3241,OFF-SU-2972,1
FUR-FU-4024,OFF-LA-3241,1
FUR-FU-4024,OFF-SU-2972,1
OFF-BI-4342,OFF-ST-6315,1
OFF-BI-4342,TEC-AC-4142,1
OFF-ST-6315,TEC-AC-4142,1
OFF-AR-5306,OFF-BI-4342,1
OFF-AR-5306,OFF-ST-6315,1
OFF-AR-5306,TEC-AC-4142,1
FUR-FU-6232,OFF-PA-6588,1
OFF-PA-6450,OFF-ST-6296,1
OFF-AP-5937,OFF-BI-4837,1
FUR-BO-5946,OFF-ST-6295,1
OFF-PA-6429,TEC-AC-5198,1
OFF-PA-6312,OFF-PA-6429,1
OFF-PA-6312,TEC-AC-5198,1
FUR-FU-4334,OFF-PA-6312,1
FUR-FU-4334,OFF-PA-6429,1
FUR-FU-4334,TEC-AC-5198,1
OFF-BI-2937,OFF-BI-5665,1
OFF-BI-2937,TEC-AC-5049,1
OFF-BI-5665,TEC-AC-5049,1
FUR-TA-4624,OFF-LA-3190,1
OFF-LA-3202,OFF-SU-2972,1
OFF-AR-3975,OFF-LA-3202,1
OFF-AR-3975,OFF-SU-2972,1
OFF-FA-3040,OFF-ST-5672,1
OFF-BI-4360,OFF-FA-3040,1
OFF-BI-4360,OFF-ST-5672,1
OFF-BI-3288,OFF-BI-4360,1
OFF-BI-3288,OFF-FA-3040,1
OFF-BI-3288,OFF-ST-5672,1
FUR-FU-4225,OFF-SU-4115,1
OFF-BI-4348,OFF-PA-2859,1
OFF-BI-6219,TEC-PH-5564,1
OFF-BI-2925,OFF-BI-6219,1
OFF-BI-2925,TEC-PH-5564,1
OFF-LA-3206,OFF-SU-2981,1
TEC-AC-5178,TEC-PH-5559,1
OFF-BI-3729,OFF-SU-4977,1
FUR-FU-3847,OFF-LA-3270,1
FUR-FU-3847,TEC-PH-6313,1
OFF-LA-3270,TEC-PH-6313,1
OFF-FA-6129,OFF-SU-2981,1
FUR-CH-4651,OFF-BI-3326,1
FUR-CH-4651,OFF-SU-2998,1
OFF-BI-3326,OFF-SU-2998,1
OFF-AR-5290,OFF-AR-5304,1
OFF-AR-5290,OFF-PA-3304,1
OFF-AR-5290,OFF-PA-6486,1
OFF-AR-5290,TEC-AC-5114,1
FUR-BO-3649,FUR-FU-3924,1
FUR-BO-3649,FUR-FU-5174,1
FUR-BO-3649,FUR-TA-3424,1
FUR-BO-3649,OFF-AR-5290,1
FUR-BO-3649,OFF-AR-5304,1
FUR-BO-3649,OFF-PA-3304,1
FUR-BO-3649,OFF-PA-6486,1
FUR-BO-3649,TEC-AC-5114,1
OFF-AR-5304,OFF-PA-3304,1
OFF-AR-5304,OFF-PA-6486,1
OFF-AR-5304,TEC-AC-5114,1
FUR-FU-5174,FUR-TA-3424,1
FUR-FU-5174,OFF-AR-5290,1
FUR-FU-5174,OFF-AR-5304,1
FUR-FU-5174,OFF-PA-3304,1
FUR-FU-5174,OFF-PA-6486,1
FUR-FU-5174,TEC-AC-5114,1
FUR-FU-3924,FUR-FU-5174,1
FUR-FU-3924,FUR-TA-3424,1
FUR-FU-3924,OFF-AR-5290,1
FUR-FU-3924,OFF-AR-5304,1
FUR-FU-3924,OFF-PA-3304,1
FUR-FU-3924,OFF-PA-6486,1
FUR-FU-3924,TEC-AC-5114,1
FUR-TA-3424,OFF-AR-5290,1
FUR-TA-3424,OFF-AR-5304,1
FUR-TA-3424,OFF-PA-3304,1
FUR-TA-3424,OFF-PA-6486,1
FUR-TA-3424,TEC-AC-5114,1
OFF-PA-6486,TEC-AC-5114,1
OFF-PA-3304,OFF-PA-6486,1
OFF-PA-3304,TEC-AC-5114,1
OFF-BI-4341,OFF-BI-6406,1
OFF-BI-4341,OFF-PA-6594,1
OFF-BI-4341,TEC-PH-5085,1
OFF-PA-6594,TEC-PH-5085,1
FUR-FU-3914,OFF-AR-3976,1
FUR-FU-3914,OFF-BI-3279,1
FUR-FU-3914,OFF-BI-4341,1
FUR-FU-3914,OFF-BI-6406,1
FUR-FU-3914,OFF-PA-6594,1
FUR-FU-3914,TEC-PH-5085,1
OFF-AR-3976,OFF-BI-3279,1
OFF-AR-3976,OFF-BI-4341,1
OFF-AR-3976,OFF-BI-6406,1
OFF-AR-3976,OFF-PA-6594,1
OFF-AR-3976,TEC-PH-5085,1
OFF-BI-6406,OFF-PA-6594,1
OFF-BI-6406,TEC-PH-5085,1
OFF-BI-3279,OFF-BI-4341,1
OFF-BI-3279,OFF-BI-6406,1
OFF-BI-3279,OFF-PA-6594,1
OFF-BI-3279,TEC-PH-5085,1
FUR-FU-5416,TEC-PH-3812,1
OFF-PA-6436,OFF-PA-6528,1
OFF-PA-6436,OFF-ST-5596,1
OFF-PA-6528,OFF-ST-5596,1
OFF-PA-6469,TEC-PH-3809,1
FUR-CH-4407,FUR-FU-3913,1
FUR-CH-4407,TEC-CO-5989,1
FUR-FU-3913,TEC-CO-5989,1
OFF-PA-6421,OFF-ST-5980,1
OFF-AP-4603,OFF-AP-6320,1
OFF-AP-4603,OFF-PA-6421,1
OFF-AP-4603,OFF-ST-5980,1
OFF-AP-6320,OFF-PA-6421,1
OFF-AP-6320,OFF-ST-5980,1
OFF-AP-4750,TEC-AC-5656,1
FUR-CH-4428,FUR-FU-3844,1
FUR-CH-4428,TEC-MA-6301,1
FUR-FU-3844,TEC-MA-6301,1
OFF-AR-5458,OFF-ST-5276,1
OFF-AP-3368,OFF-BI-2937,1
OFF-AP-3368,OFF-ST-5627,1
OFF-AP-3368,OFF-ST-6627,1
OFF-ST-5627,OFF-ST-6627,1
OFF-BI-2937,OFF-ST-5627,1
OFF-BI-2937,OFF-ST-6627,1
OFF-BI-3277,OFF-BI-3288,1
OFF-BI-3277,OFF-PA-6507,1
OFF-BI-3288,OFF-PA-6507,1
OFF-BI-3732,OFF-PA-6477,1
OFF-BI-3732,TEC-PH-5563,1
OFF-PA-6477,TEC-PH-5563,1
OFF-AR-3283,OFF-AR-4797,1
OFF-AR-3283,TEC-PH-5599,1
OFF-AR-4797,TEC-PH-5599,1
OFF-AR-5631,OFF-ST-3745,1
FUR-CH-4650,OFF-AR-4798,1
FUR-CH-4650,OFF-AR-5631,1
FUR-CH-4650,OFF-ST-3745,1
OFF-AR-4798,OFF-AR-5631,1
OFF-AR-4798,OFF-ST-3745,1
FUR-FU-4070,FUR-FU-5154,1
FUR-FU-4070,OFF-ST-6426,1
FUR-FU-5154,OFF-ST-6426,1
FUR-FU-4331,OFF-BI-3474,1
FUR-FU-3938,FUR-FU-4331,1
FUR-FU-3938,OFF-BI-3474,1
OFF-BI-3711,OFF-BI-6386,1
FUR-CH-4426,OFF-BI-4341,1
FUR-CH-4426,OFF-LA-3270,1
FUR-CH-4426,OFF-ST-6089,1
OFF-BI-4341,OFF-LA-3270,1
OFF-BI-4341,OFF-ST-6089,1
OFF-LA-3270,OFF-ST-6089,1
OFF-PA-6471,TEC-PH-3511,1
OFF-FA-5488,OFF-ST-6288,1
OFF-AP-2886,OFF-BI-6209,1
OFF-AP-2886,OFF-FA-5488,1
OFF-AP-2886,OFF-ST-6288,1
OFF-BI-6209,OFF-FA-5488,1
OFF-BI-6209,OFF-ST-6288,1
OFF-AR-3969,OFF-ST-3058,1
OFF-EN-5075,OFF-ST-6218,1
OFF-EN-5075,TEC-AC-5098,1
FUR-CH-4650,OFF-EN-5075,1
FUR-CH-4650,OFF-ST-6218,1
FUR-CH-4650,TEC-AC-5098,1
OFF-ST-6218,TEC-AC-5098,1
OFF-AR-5301,OFF-BI-4485,1
FUR-CH-4421,OFF-ST-2861,1
FUR-CH-4421,OFF-ST-6294,1
FUR-CH-4421,TEC-AC-4946,1
OFF-ST-6294,TEC-AC-4946,1
OFF-ST-2861,OFF-ST-6294,1
OFF-ST-2861,TEC-AC-4946,1
OFF-AR-5294,OFF-AR-5909,1
OFF-AR-5294,OFF-FA-6129,1
OFF-AR-5294,OFF-PA-3843,1
OFF-AR-5294,OFF-PA-6463,1
OFF-AR-5294,OFF-ST-5754,1
OFF-AR-5294,OFF-ST-6295,1
OFF-PA-3843,OFF-PA-6463,1
OFF-PA-3843,OFF-ST-5754,1
OFF-PA-3843,OFF-ST-6295,1
OFF-AR-5909,OFF-FA-6129,1
OFF-AR-5909,OFF-PA-3843,1
OFF-AR-5909,OFF-PA-6463,1
OFF-AR-5909,OFF-ST-5754,1
OFF-AR-5909,OFF-ST-6295,1
OFF-ST-5754,OFF-ST-6295,1
OFF-PA-6463,OFF-ST-5754,1
OFF-PA-6463,OFF-ST-6295,1
OFF-FA-6129,OFF-PA-3843,1
OFF-FA-6129,OFF-PA-6463,1
OFF-FA-6129,OFF-ST-5754,1
OFF-FA-6129,OFF-ST-6295,1
FUR-CH-4413,OFF-PA-6447,1
OFF-ST-4839,OFF-SU-4324,1
OFF-BI-2869,OFF-LA-3190,1
OFF-BI-3301,OFF-ST-4243,1
OFF-BI-5643,TEC-PH-5617,1
OFF-EN-2849,OFF-PA-6485,1
OFF-EN-2849,TEC-PH-4843,1
OFF-PA-6485,TEC-PH-4843,1
OFF-BI-4834,OFF-EN-2849,1
OFF-BI-4834,OFF-PA-6485,1
OFF-BI-4834,TEC-PH-4843,1
OFF-BI-3268,OFF-BI-4834,1
OFF-BI-3268,OFF-EN-2849,1
OFF-BI-3268,OFF-PA-6485,1
OFF-BI-3268,TEC-PH-4843,1
OFF-AR-3542,OFF-BI-3288,1
FUR-CH-4652,OFF-AR-3614,1
FUR-BO-3652,TEC-PH-4381,1
OFF-PA-2859,OFF-PA-6467,1
OFF-PA-2859,TEC-PH-3163,1
OFF-FA-3158,OFF-PA-2859,1
OFF-FA-3158,OFF-PA-6467,1
OFF-FA-3158,TEC-PH-3163,1
OFF-PA-6467,TEC-PH-3163,1
FUR-CH-4397,OFF-PA-6577,1
OFF-AR-5302,OFF-FA-6129,1
OFF-BI-6391,OFF-EN-2852,1
OFF-BI-6391,OFF-FA-6129,1
FUR-BO-5526,OFF-AR-2874,1
FUR-BO-5526,OFF-ST-6287,1
OFF-AR-2874,OFF-ST-6287,1
FUR-CH-5423,OFF-AR-5915,1
FUR-BO-4668,FUR-CH-5423,1
FUR-BO-4668,OFF-AR-5915,1
OFF-BI-3118,OFF-FA-3052,1
OFF-BI-3118,OFF-PA-2859,1
OFF-FA-3052,OFF-PA-2859,1
FUR-FU-4017,OFF-BI-5637,1
OFF-AR-3969,OFF-PA-6460,1
FUR-FU-4229,OFF-AR-3969,1
FUR-FU-4229,OFF-PA-6460,1
OFF-BI-4366,OFF-FA-6129,1
OFF-AP-4254,TEC-PH-4459,1
FUR-CH-4421,OFF-AR-5309,1
FUR-CH-4421,OFF-ST-3744,1
OFF-AR-5309,OFF-ST-3744,1
OFF-PA-4881,TEC-AC-5111,1
OFF-PA-4881,TEC-PH-5608,1
TEC-AC-5111,TEC-PH-5608,1
FUR-CH-5445,OFF-PA-4881,1
FUR-CH-5445,TEC-AC-5111,1
FUR-CH-5445,TEC-PH-5608,1
FUR-CH-4602,FUR-FU-4231,1
FUR-CH-4602,OFF-PA-4009,1
FUR-CH-4602,OFF-PA-4139,1
FUR-FU-4231,OFF-PA-4009,1
FUR-FU-4231,OFF-PA-4139,1
OFF-PA-4009,OFF-PA-4139,1
OFF-BI-5642,TEC-PH-3966,1
OFF-BI-3268,OFF-BI-5642,1
OFF-BI-3268,TEC-PH-3966,1
OFF-SU-2981,TEC-AC-4948,1
OFF-AP-3364,OFF-SU-2981,1
OFF-AP-3364,TEC-AC-4948,1
FUR-CH-5749,OFF-BI-6401,1
FUR-CH-5749,OFF-PA-6590,1
OFF-BI-6401,OFF-PA-6590,1
OFF-BI-2935,TEC-PH-2879,1
OFF-EN-2848,OFF-LA-3228,1
FUR-FU-5171,OFF-EN-2848,1
FUR-FU-5171,OFF-LA-3228,1
OFF-AP-4223,OFF-BI-4567,1
OFF-FA-6129,TEC-PH-3162,1
OFF-PA-6463,OFF-SU-2974,1
OFF-ST-5590,TEC-MA-6633,1
OFF-BI-4379,TEC-PH-5819,1
OFF-BI-3119,OFF-BI-4379,1
OFF-BI-3119,TEC-PH-5819,1
OFF-BI-6345,OFF-ST-5077,1
OFF-BI-6345,TEC-PH-3965,1
OFF-ST-5077,TEC-PH-3965,1
FUR-FU-4019,TEC-PH-5821,1
FUR-FU-4016,OFF-SU-2964,1
FUR-FU-4016,TEC-AC-5150,1
OFF-SU-2964,TEC-AC-5150,1
TEC-AC-5150,TEC-AC-5858,1
FUR-FU-4053,TEC-AC-5150,1
FUR-FU-4053,TEC-AC-5858,1
OFF-BI-4354,TEC-PH-5363,1
OFF-AP-4610,OFF-BI-4354,1
OFF-AP-4610,TEC-PH-5363,1
FUR-CH-5444,OFF-AP-4610,1
FUR-CH-5444,OFF-BI-4354,1
FUR-CH-5444,TEC-PH-5363,1
OFF-AR-5318,OFF-BI-3823,1
OFF-AR-5318,OFF-SU-2981,1
OFF-BI-3823,OFF-SU-2981,1
FUR-CH-5415,OFF-AP-4242,1
FUR-TA-3754,TEC-AC-4946,1
FUR-TA-5066,OFF-BI-6322,1
FUR-TA-5066,TEC-PH-6365,1
OFF-BI-6322,TEC-PH-6365,1
OFF-PA-4139,OFF-PA-6487,1
OFF-PA-4139,OFF-ST-6103,1
OFF-AP-3377,OFF-AR-5317,1
OFF-AP-3377,OFF-BI-5584,1
OFF-AP-3377,OFF-PA-4139,1
OFF-AP-3377,OFF-PA-6487,1
OFF-AP-3377,OFF-ST-6103,1
FUR-FU-4755,OFF-AP-3377,1
FUR-FU-4755,OFF-AR-5317,1
FUR-FU-4755,OFF-BI-5584,1
FUR-FU-4755,OFF-PA-4139,1
FUR-FU-4755,OFF-PA-6487,1
FUR-FU-4755,OFF-ST-6103,1
OFF-PA-6487,OFF-ST-6103,1
OFF-BI-5584,OFF-PA-4139,1
OFF-BI-5584,OFF-PA-6487,1
OFF-BI-5584,OFF-ST-6103,1
OFF-AR-5317,OFF-BI-5584,1
OFF-AR-5317,OFF-PA-4139,1
OFF-AR-5317,OFF-PA-6487,1
OFF-AR-5317,OFF-ST-6103,1
OFF-BI-4249,TEC-AC-4938,1
OFF-AR-5294,TEC-AC-4140,1
FUR-BO-5529,OFF-AR-5294,1
FUR-BO-5529,TEC-AC-4140,1
OFF-PA-6481,OFF-ST-4093,1
OFF-ST-4244,TEC-PH-5820,1
OFF-BI-6409,TEC-PH-6348,1
FUR-FU-3939,OFF-BI-6409,1
FUR-FU-3939,TEC-PH-6348,1
FUR-TA-3619,TEC-AC-5140,1
TEC-CO-5988,TEC-PH-5250,1
OFF-AP-2934,OFF-EN-4430,1
OFF-AP-2934,TEC-CO-5988,1
OFF-AP-2934,TEC-PH-5250,1
OFF-EN-4430,TEC-CO-5988,1
OFF-EN-4430,TEC-PH-5250,1
FUR-FU-5418,OFF-AP-2934,1
FUR-FU-5418,OFF-EN-4430,1
FUR-FU-5418,TEC-CO-5988,1
FUR-FU-5418,TEC-PH-5250,1
FUR-TA-3620,FUR-TA-5684,1
FUR-TA-3620,OFF-ST-5596,1
FUR-TA-5684,OFF-ST-5596,1
FUR-BO-5964,OFF-ST-6157,1
OFF-PA-5597,TEC-AC-5197,1
TEC-AC-6072,TEC-PH-5816,1
OFF-BI-3318,TEC-AC-6072,1
OFF-BI-3318,TEC-PH-5816,1
OFF-EN-5167,OFF-PA-4514,1
OFF-AP-3503,OFF-BI-4819,1
OFF-AP-3503,OFF-ST-5690,1
OFF-AP-3503,TEC-PH-6013,1
FUR-TA-4943,OFF-AP-3503,1
FUR-TA-4943,OFF-BI-4819,1
FUR-TA-4943,OFF-ST-5690,1
FUR-TA-4943,TEC-PH-6013,1
FUR-FU-5418,FUR-TA-4943,1
FUR-FU-5418,OFF-AP-3503,1
FUR-FU-5418,OFF-BI-4819,1
FUR-FU-5418,OFF-ST-5690,1
FUR-FU-5418,TEC-PH-6013,1
OFF-BI-4819,OFF-ST-5690,1
OFF-BI-4819,TEC-PH-6013,1
OFF-ST-5690,TEC-PH-6013,1
OFF-AR-5312,OFF-PA-6522,1
OFF-AR-5312,OFF-PA-6523,1
OFF-PA-6522,OFF-PA-6523,1
OFF-PA-6082,TEC-AC-6342,1
OFF-AR-5289,OFF-AR-6104,1
OFF-EN-6359,OFF-PA-3007,1
OFF-EN-6359,OFF-ST-4027,1
OFF-PA-3007,OFF-ST-4027,1
OFF-FA-6344,TEC-MA-3172,1
OFF-BI-4346,OFF-FA-6344,1
OFF-BI-4346,TEC-MA-3172,1
OFF-ST-5764,TEC-AC-5143,1
OFF-PA-6571,OFF-ST-5764,1
OFF-PA-6571,TEC-AC-5143,1
OFF-PA-6522,OFF-PA-6571,1
OFF-PA-6522,OFF-ST-5764,1
OFF-PA-6522,TEC-AC-5143,1
FUR-TA-4943,OFF-AP-4716,1
FUR-TA-4943,OFF-PA-6537,1
FUR-TA-4943,TEC-MA-3173,1
FUR-TA-4943,TEC-PH-6093,1
FUR-TA-4943,TEC-PH-6347,1
OFF-FA-6129,OFF-PA-6537,1
OFF-FA-6129,TEC-PH-6093,1
OFF-FA-6129,TEC-PH-6347,1
TEC-MA-3173,TEC-PH-6093,1
TEC-MA-3173,TEC-PH-6347,1
OFF-AP-4716,OFF-FA-6129,1
OFF-AP-4716,OFF-PA-6537,1
OFF-AP-4716,TEC-MA-3173,1
OFF-AP-4716,TEC-PH-6093,1
OFF-AP-4716,TEC-PH-6347,1
TEC-PH-6093,TEC-PH-6347,1
OFF-PA-6537,TEC-MA-3173,1
OFF-PA-6537,TEC-PH-6093,1
OFF-PA-6537,TEC-PH-6347,1
OFF-AP-3505,OFF-BI-3474,1
FUR-CH-4650,OFF-BI-3302,1
FUR-CH-4650,OFF-FA-6129,1
FUR-FU-4754,OFF-AP-4566,1
FUR-FU-4754,OFF-ST-5276,1
OFF-AP-4566,OFF-ST-5276,1
FUR-CH-4416,FUR-FU-3006,1
OFF-AR-5934,OFF-BI-3740,1
FUR-FU-6285,OFF-BI-6395,1
FUR-CH-4405,FUR-FU-5983,1
FUR-CH-4405,TEC-PH-5821,1
FUR-FU-5983,TEC-PH-5821,1
TEC-PH-5563,TEC-PH-5608,1
OFF-AR-3282,OFF-PA-6548,1
OFF-AR-3282,OFF-PA-6598,1
OFF-AR-3282,OFF-ST-2921,1
OFF-AR-3282,OFF-ST-4752,1
OFF-PA-6548,OFF-PA-6598,1
OFF-PA-6548,OFF-ST-2921,1
OFF-PA-6548,OFF-ST-4752,1
OFF-PA-6598,OFF-ST-2921,1
OFF-PA-6598,OFF-ST-4752,1
FUR-CH-4653,OFF-AR-3282,1
FUR-CH-4653,OFF-PA-6548,1
FUR-CH-4653,OFF-PA-6598,1
FUR-CH-4653,OFF-ST-2921,1
FUR-CH-4653,OFF-ST-4752,1
OFF-ST-2921,OFF-ST-4752,1
FUR-CH-4623,OFF-PA-6462,1
FUR-CH-4623,OFF-PA-6467,1
OFF-PA-6462,OFF-PA-6467,1
FUR-BO-5743,OFF-BI-6018,1
FUR-FU-4329,OFF-AP-2872,1
FUR-FU-4329,TEC-PH-2878,1
OFF-AP-2872,TEC-PH-2878,1
OFF-BI-3085,OFF-PA-6571,1
OFF-BI-3266,OFF-ST-4255,1
FUR-CH-4670,TEC-AC-3748,1
OFF-AR-3529,TEC-AC-6337,1
FUR-FU-4033,OFF-AR-3853,1
FUR-FU-4033,OFF-BI-4371,1
FUR-FU-4033,OFF-PA-6487,1
OFF-AR-3853,OFF-BI-4371,1
OFF-AR-3853,OFF-PA-6487,1
OFF-BI-4371,OFF-PA-6487,1
OFF-EN-6212,TEC-PH-5085,1
OFF-SU-4601,TEC-AC-6339,1
OFF-SU-4601,TEC-PH-5626,1
OFF-FA-2890,OFF-SU-4601,1
OFF-FA-2890,TEC-AC-6339,1
OFF-FA-2890,TEC-PH-5626,1
TEC-AC-6339,TEC-PH-5626,1
FUR-FU-6299,OFF-ST-5242,1
OFF-AR-3479,OFF-EN-6325,1
OFF-AR-3479,OFF-FA-5460,1
OFF-AR-3479,OFF-LA-3208,1
OFF-AR-3479,OFF-PA-4782,1
OFF-AR-3479,OFF-ST-4457,1
OFF-FA-5460,OFF-LA-3208,1
OFF-FA-5460,OFF-PA-4782,1
OFF-FA-5460,OFF-ST-4457,1
OFF-LA-3208,OFF-PA-4782,1
OFF-LA-3208,OFF-ST-4457,1
OFF-PA-4782,OFF-ST-4457,1
OFF-EN-6325,OFF-FA-5460,1
OFF-EN-6325,OFF-LA-3208,1
OFF-EN-6325,OFF-PA-4782,1
OFF-EN-6325,OFF-ST-4457,1
OFF-LA-3214,OFF-PA-4460,1
OFF-LA-3214,OFF-ST-3059,1
OFF-AR-5916,OFF-LA-3214,1
OFF-AR-5916,OFF-PA-4460,1
OFF-AR-5916,OFF-ST-3059,1
OFF-AP-3178,OFF-BI-6334,1
OFF-AP-3178,TEC-PH-5255,1
OFF-BI-6334,TEC-PH-5255,1
OFF-BI-5638,OFF-BI-6094,1
FUR-BO-5529,OFF-BI-5638,1
FUR-BO-5529,OFF-BI-6094,1
FUR-TA-3768,OFF-BI-5640,1
FUR-TA-3768,OFF-BI-6094,1
FUR-FU-3031,FUR-TA-3768,1
FUR-FU-3031,OFF-BI-5640,1
FUR-FU-3031,OFF-BI-6094,1
OFF-BI-5640,OFF-BI-6094,1
FUR-FU-3828,TEC-AC-5094,1
FUR-BO-5527,FUR-FU-3828,1
FUR-BO-5527,TEC-AC-5094,1
OFF-BI-4368,OFF-ST-6216,1
OFF-BI-3266,OFF-EN-5167,1
